sentence 	 label
the vast majority of consumers are unaware that an apple ipod digital music player only plays proprietary itunes files, while a smaller majority agree that it is within realnetworks #39; rights to develop a program that will make its music files compatible 	3
athens (reuters) - svetlana khorkina was expected to soar  into the record books at the athens olympics, making a glorious  exit from the international stage as the reigning queen of the  asymmetric bars . 	1
while apple is cruising along, other computer outfits are frantically trying to crack the consumer-electronics nut. dell (dell ), hewlett-packard (hpq ) and, yes, even gateway (gtw ) are all pushing new products 	3
ap - justin gatlin kept braving the north carolina cold to keep practicing, keep working, keep chasing olympic gold. he finally caught it sunday night, outrunning the fastest field in olympic history to become the youngest 100-meter champion in 36 years . 	1
afp - african union-sponsored talks on the conflict in the western sudanese region of darfur began in the nigerian capital abuja . 	0
detroit (reuters) - general motors corp. is recalling more  than 32,000 of its chevrolet aveo subcompact cars because of a  potential problem with their rear seat safety belts . 	2
serious fun lit up the olympics last night. a showdown among the swaggering gunslingers who populate the sprint community, celebrated by 72,000 spectators for a full 10 minutes prior 	1
bentonville, ark. aug. 23, 2004 - wal-mart stores inc., the world #39;s biggest retailer, lowered its sales forecast for august, citing hurricane charley #39;s swipe across florida and slower than expected back-to-school sales . 	2
russia #39;s irina korzhanenko, who won the olympic shot put last wednesday, was stripped of her gold medal monday because of drug use . 	1
ap - the americans got a taste of what it was like in the good ol' days, finally playing an opponent they were able to beat easily, routing angola 89-53 on monday in their final game of the olympic men's basketball preliminary round. tim duncan finished with a team-high 15 points in limited minutes, and the americans dominated the boards barcelona-style with a 52-17 edge in rebounding . 	1
wal-mart stores inc., the world #39;s largest retailer, said august sales will be little changed or rise as much as 2 percent, hurt by hurricane charley and sluggish demand for back-to-school products . 	2
siebel systems inc. and electronic data systems corp. this week will announced a partnership to help companies avoid many of the costs and complexities of managing customer relationship management systems in enterprises . 	3
abuja (reuters) - sudan rejected an offer of african troops  to disarm rebels in darfur as peace talks began in nigeria,  insisting it was capable of neutralizing both pro-government  and rebel militia fighting in the western region . 	0
wal-mart had previously expected same-store sales to grow between 2 percent and 4 percent during the month. today it gave a range from flat to up 2 percent . 	2
athens, greece - the americans got a taste of what it was like in the good ol' days. they finally played an opponent they were able to beat easily, routing angola 89-53 monday in their final preliminary game of olympic men's basketball.. . 	0
new york - wal-mart stores inc.'s warning of disappointing sales sent stocks lower monday, as investors' concerns about a slowing economy offset their relief over a drop in oil prices.    october contracts for a barrel of light crude were quoted at \$46.58, down 14 cents, on the new york mercantile exchange.. . 	0
toys  quot;r quot; us inc. swung to a profit in the second quarter from a loss a year ago, buoyed by a reversal of \$200 million in income tax reserves . 	2
volkswagen ag, europe #39;s largest carmaker, wants german workers to agree to a two-year wage freeze to cut costs amid a stagnating market, dismissing a union demand for a 4 percent yearly raise . 	0
a german court acquitted the suspected right-hand man of international guerrilla  quot;carlos the jackal quot; monday of charges that he took part in deadly bomb attacks in france more than 20 years ago . 	0
reuters - pc maker gateway inc. said on\sunday its new line of notebooks, desktop personal computers\and monitors aimed at retail markets will be available at micro\center's 20 stores in the united states . 	3
athens (reuters) - the u.s. men's basketball team got their  first comfortable win at the olympic basketball tournament  monday, routing winless angola 89-53 in their final preliminary  round game . 	1
